"","geneID_nl_vs_h","normhits_score_nl_vs_h","decision_nl_vs_h"
"28563","APOBEC3C.4",0,"Rejected"
"28564","PSEN2.4",0,"Rejected"
"28565","X28565",0,"Rejected"
"28566","C14orf135.1",0,"Rejected"
"28567","TCP11.1",0,"Rejected"
"28568","ST7L.1",0,"Rejected"
"28569","HRCT1",0,"Rejected"
"28570","BCL2L1.4",0,"Rejected"
"28571","LOC100499466.1",0,"Rejected"
"28572","LOC284930",0,"Rejected"
"28573","FLVCR1.4",0,"Rejected"
"28574","PPP1R1C.1",0,"Rejected"
"28575","PNISR.3",0,"Rejected"
"28576","LOC100506470",0,"Rejected"
"28577","GRIK4.2",0,"Rejected"
"28578","PRDM1",0,"Rejected"
"28579","XLOC_001523",0,"Rejected"
"28580","X28580",0,"Rejected"
"28581","LOC100507487",0,"Rejected"
"28582","X28582",0,"Rejected"
"28583","LOC256880",0,"Rejected"
"28584","HDAC7.1",0,"Rejected"
"28585","XLOC_000332",0,"Rejected"
"28586","KLK10",0,"Rejected"
"28587","XLOC_004230",0,"Rejected"
"28588","CMTM5",0,"Rejected"
"28589","LOC100506930.4",0,"Rejected"
"28590","TNPO1",0,"Rejected"
"28591","X28591",0,"Rejected"
"28592","LOC100128511",0,"Rejected"
"28593","ERP29",0,"Rejected"
"28594","NOL9",0,"Rejected"
"28595","MYSM1",0,"Rejected"
"28596","COX6A2",0,"Rejected"
"28597","XLOC_008401.1",0,"Rejected"
"28598","X28598",0,"Rejected"
"28599","X28599",0,"Rejected"
"28600","SLC25A13",0,"Rejected"
"28601","OR1B1",0,"Rejected"
"28602","HLA.J.6",0,"Rejected"
"28603","X28603",0,"Rejected"
"28604","LOC100653094",0,"Rejected"
"28605","X28605",0,"Rejected"
"28606","ZNF473",0,"Rejected"
"28607","LOC100505906.1",0,"Rejected"
"28608","C12orf28.1",0,"Rejected"
"28609","C20orf123",0,"Rejected"
"28610","XLOC_l2_005198",0,"Rejected"
"28611","LOC153684",0,"Rejected"
"28612","ZBP1.1",0,"Rejected"
"28613","SERPINC1.6",0,"Rejected"
"28614","XLOC_004078",0,"Rejected"
"28615","SNORA35",0,"Rejected"
"28616","X28616",0,"Rejected"
"28617","WDR55.1",0,"Rejected"
"28618","GK.2",0,"Rejected"
"28619","C10orf11.3",0,"Rejected"
"28620","X28620",0,"Rejected"
"28621","XLOC_004842.1",0,"Rejected"
"28622","XLOC_013429.3",0,"Rejected"
"28623","XLOC_004963",0,"Rejected"
"28624","X28624",0,"Rejected"
"28625","X28625",0,"Rejected"
"28626","X28626",0,"Rejected"
"28627","C19orf40",0,"Rejected"
"28628","LIMA1",0,"Rejected"
"28629","KRT6C",0,"Rejected"
"28630","MESTIT1",0,"Rejected"
"28631","LOC100130691",0,"Rejected"
"28632","X28632",0,"Rejected"
"28633","XLOC_l2_014372",0,"Rejected"
"28634","C17orf39.1",0,"Rejected"
"28635","X28635",0,"Rejected"
"28636","RAC3",0,"Rejected"
"28637","LOC730020",0,"Rejected"
"28638","XLOC_002867.1",0,"Rejected"
"28639","XLOC_l2_011413.1",0,"Rejected"
"28640","X28640",0,"Rejected"
"28641","ZNF24.1",0,"Rejected"
"28642","CD58",0,"Rejected"
"28643","ITSN1",0,"Rejected"
"28644","ANKRD43.1",0,"Rejected"
"28645","XLOC_008991",0,"Rejected"
"28646","IRS4",0,"Rejected"
"28647","MKNK2",0,"Rejected"
"28648","XLOC_l2_011612",0,"Rejected"
"28649","FHL2.6",0,"Rejected"
"28650","XLOC_012622.2",0,"Rejected"
"28651","ACOT8.1",0,"Rejected"
"28652","XLOC_l2_010063",0,"Rejected"
"28653","XLOC_002022",0,"Rejected"
"28654","XLOC_000930",0,"Rejected"
"28655","B3GALT5.5",0,"Rejected"
"28656","LAGE3",0,"Rejected"
"28657","AKR7A2.5",0,"Rejected"
"28658","X28658",0,"Rejected"
"28659","ABL2.1",0,"Rejected"
"28660","XLOC_l2_015585.1",0,"Rejected"
"28661","MCEE",0,"Rejected"
"28662","LOC100287632",0,"Rejected"
"28663","CRHR1.1",0,"Rejected"
"28664","KIF21A.7",0,"Rejected"
"28665","TMCO1",0,"Rejected"
"28666","AFMID.2",0,"Rejected"
"28667","X28667",0,"Rejected"
"28668","XLOC_004435",0,"Rejected"
"28669","X28669",0,"Rejected"
"28670","C16orf3",0,"Rejected"
"28671","X28671",0,"Rejected"
"28672","DEFB4A",0,"Rejected"
"28673","IL6R",0,"Rejected"
"28674","CORO1C",0,"Rejected"
"28675","TMEM201.1",0,"Rejected"
"28676","XLOC_008633.2",0,"Rejected"
"28677","X28677",0,"Rejected"
"28678","ZNF696",0,"Rejected"
"28679","PARVB",0,"Rejected"
"28680","HAUS7",0,"Rejected"
"28681","CAMTA2",0,"Rejected"
"28682","GPR20",0,"Rejected"
"28683","CCNB1.2",0,"Rejected"
"28684","MT1M",0,"Rejected"
"28685","SFRP5",0,"Rejected"
"28686","GNAT2",0,"Rejected"
"28687","ADAM23",0,"Rejected"
"28688","FLJ45832",0,"Rejected"
"28689","GOLGA7.1",0,"Rejected"
"28690","ZYX",0,"Rejected"
"28691","MTPAP.3",0,"Rejected"
"28692","LOC100507224",0,"Rejected"
"28693","FGL2",0,"Rejected"
"28694","SNORD12C",0,"Rejected"
"28695","DNPEP.1",0,"Rejected"
"28696","X28696",0,"Rejected"
"28697","UAP1L1",0,"Rejected"
"28698","LOC100192426",0,"Rejected"
"28699","XLOC_002886.2",0,"Rejected"
"28700","CREB1",0,"Rejected"
"28701","XLOC_001542",0,"Rejected"
"28702","MED6",0,"Rejected"
"28703","ACTB.3",0,"Rejected"
"28704","CALCOCO2",0,"Rejected"
"28705","LOC100505832",0,"Rejected"
"28706","CHD5.2",0,"Rejected"
"28707","XLOC_l2_000641",0,"Rejected"
"28708","XLOC_005849",0,"Rejected"
"28709","PTOV1.1",0,"Rejected"
"28710","XLOC_000745",0,"Rejected"
"28711","XLOC_001308",0,"Rejected"
"28712","MAP1A",0,"Rejected"
"28713","X28713",0,"Rejected"
"28714","XLOC_010543",0,"Rejected"
"28715","XLOC_008351",0,"Rejected"
"28716","XLOC_000849",0,"Rejected"
"28717","XLOC_006099",0,"Rejected"
"28718","FAM55B",0,"Rejected"
"28719","GNAI1.4",0,"Rejected"
"28720","LOC100130442",0,"Rejected"
"28721","GNGT1.3",0,"Rejected"
"28722","PPP4R1L.1",0,"Rejected"
"28723","X28723",0,"Rejected"
"28724","XLOC_001973",0,"Rejected"
"28725","AATK.5",0,"Rejected"
"28726","X28726",0,"Rejected"
"28727","XLOC_007800.1",0,"Rejected"
"28728","TCP10L2",0,"Rejected"
"28729","X28729",0,"Rejected"
"28730","XLOC_011943",0,"Rejected"
"28731","C2orf3.5",0,"Rejected"
"28732","PPM1B.1",0,"Rejected"
"28733","FAM18A",0,"Rejected"
"28734","X28734",0,"Rejected"
"28735","LOC100506860.2",0,"Rejected"
"28736","MAPKAP1",0,"Rejected"
"28737","DSEL.1",0,"Rejected"
"28738","LOC400682.1",0,"Rejected"
"28739","SAMHD1",0,"Rejected"
"28740","MGST3.1",0,"Rejected"
"28741","LOC100505585",0,"Rejected"
"28742","SEL1L.2",0,"Rejected"
"28743","CXXC4.5",0,"Rejected"
"28744","XLOC_004350",0,"Rejected"
"28745","X28745",0,"Rejected"
"28746","XLOC_002995.1",0,"Rejected"
"28747","TTLL10",0,"Rejected"
"28748","KRTAP19.2",0,"Rejected"
"28749","X28749",0,"Rejected"
"28750","FBXL7.1",0,"Rejected"
"28751","TMEM88B",0,"Rejected"
"28752","NECAB1",0,"Rejected"
"28753","PRM1.6",0,"Rejected"
"28754","FLJ32955",0,"Rejected"
"28755","OSTCP2",0,"Rejected"
"28756","XLOC_003347.1",0,"Rejected"
"28757","DCAF13.1",0,"Rejected"
"28758","CENPE.4",0,"Rejected"
"28759","CSTF2T",0,"Rejected"
"28760","C9orf64.1",0,"Rejected"
"28761","X28761",0,"Rejected"
"28762","FAM26D",0,"Rejected"
"28763","LCTL",0,"Rejected"
"28764","XLOC_003631",0,"Rejected"
"28765","XLOC_010587",0,"Rejected"
"28766","FFAR1",0,"Rejected"
"28767","SYNDIG1L",0,"Rejected"
"28768","LOC100289178.1",0,"Rejected"
"28769","XLOC_l2_013849",0,"Rejected"
"28770","MAML1.5",0,"Rejected"
"28771","CST1",0,"Rejected"
"28772","IGSF11",0,"Rejected"
"28773","SHOC2",0,"Rejected"
"28774","TMEM239",0,"Rejected"
"28775","KIAA1274",0,"Rejected"
"28776","LOC399708.1",0,"Rejected"
"28777","C4orf52",0,"Rejected"
"28778","TNFRSF1A.3",0,"Rejected"
"28779","XLOC_007640",0,"Rejected"
"28780","PLA2G4A.4",0,"Rejected"
"28781","CORO2A.1",0,"Rejected"
"28782","ATG2A.1",0,"Rejected"
"28783","XLOC_009724",0,"Rejected"
"28784","LOC650226.1",0,"Rejected"
"28785","X28785",0,"Rejected"
"28786","MARK4.1",0,"Rejected"
"28787","OR7C2.3",0,"Rejected"
"28788","ZNF185.6",0,"Rejected"
"28789","ZNF259",0,"Rejected"
"28790","B4GALT3.4",0,"Rejected"
"28791","C17orf6",0,"Rejected"
"28792","ROCK2",0,"Rejected"
"28793","LOC100130849",0,"Rejected"
"28794","CASC1",0,"Rejected"
"28795","X28795",0,"Rejected"
"28796","CRYBA1",0,"Rejected"
"28797","C1orf194",0,"Rejected"
"28798","CCDC12",0,"Rejected"
"28799","X28799",0,"Rejected"
"28800","FCRL3.5",0,"Rejected"
"28801","CTSL2",0,"Rejected"
"28802","PCGF6.8",0,"Rejected"
"28803","XLOC_012116.1",0,"Rejected"
"28804","SYT14",0,"Rejected"
"28805","PNOC",0,"Rejected"
"28806","LOC643406",0,"Rejected"
"28807","PVT1.6",0,"Rejected"
"28808","TRIM50",0,"Rejected"
"28809","MLL5.2",0,"Rejected"
"28810","X28810",0,"Rejected"
"28811","DCST1",0,"Rejected"
"28812","X28812",0,"Rejected"
"28813","PRRG1",0,"Rejected"
"28814","LOC100652797.1",0,"Rejected"
"28815","WHAMM.1",0,"Rejected"
"28816","GALNT1",0,"Rejected"
"28817","RDX",0,"Rejected"
"28818","C11orf86.1",0,"Rejected"
"28819","RLN1",0,"Rejected"
"28820","E2F4",0,"Rejected"
"28821","XLOC_003052.1",0,"Rejected"
"28822","STIM2",0,"Rejected"
"28823","XLOC_004829.2",0,"Rejected"
"28824","KANK4.1",0,"Rejected"
"28825","GRIP1.5",0,"Rejected"
"28826","XLOC_003326",0,"Rejected"
"28827","UFC1.5",0,"Rejected"
"28828","Q21WG5",0,"Rejected"
"28829","X28829",0,"Rejected"
"28830","PAG1.1",0,"Rejected"
"28831","FUCA1.8",0,"Rejected"
"28832","AAK1.1",0,"Rejected"
"28833","LOC100130370",0,"Rejected"
"28834","C18orf21.4",0,"Rejected"
"28835","ZNF25",0,"Rejected"
"28836","XLOC_012444",0,"Rejected"
"28837","LOC729609",0,"Rejected"
"28838","CACNG1",0,"Rejected"
"28839","PFN1P2.3",0,"Rejected"
"28840","FASLG.6",0,"Rejected"
"28841","ASTN2",0,"Rejected"
"28842","ACTR3C",0,"Rejected"
"28843","XLOC_008652.2",0,"Rejected"
"28844","XLOC_008180",0,"Rejected"
"28845","TMEM38A.4",0,"Rejected"
"28846","TRPA1",0,"Rejected"
"28847","XLOC_014007",0,"Rejected"
"28848","HACL1.5",0,"Rejected"
"28849","WHAMM.2",0,"Rejected"
"28850","RPS2.3",0,"Rejected"
"28851","MMP16",0,"Rejected"
"28852","LOC100294145.3",0,"Rejected"
"28853","KLF10",0,"Rejected"
"28854","LOC644189",0,"Rejected"
"28855","NDUFAF1",0,"Rejected"
"28856","LOC100506496",0,"Rejected"
"28857","XLOC_l2_007542",0,"Rejected"
"28858","Q952V6.2",0,"Rejected"
"28859","ZFAND4.2",0,"Rejected"
"28860","POMP",0,"Rejected"
"28861","HSF1.1",0,"Rejected"
"28862","NR1H4",0,"Rejected"
"28863","TMEM154.1",0,"Rejected"
"28864","LOC283856.2",0,"Rejected"
"28865","X28865",0,"Rejected"
"28866","HSPA8.1",0,"Rejected"
"28867","PGM5",0,"Rejected"
"28868","XLOC_001728",0,"Rejected"
"28869","ZDHHC4",0,"Rejected"
"28870","XLOC_006511",0,"Rejected"
"28871","XLOC_000221",0,"Rejected"
"28872","ZNF425",0,"Rejected"
"28873","IQCC",0,"Rejected"
"28874","NKAIN4.1",0,"Rejected"
"28875","PDSS1",0,"Rejected"
"28876","XLOC_009356",0,"Rejected"
"28877","LOC100507562",0,"Rejected"
"28878","DHH",0,"Rejected"
"28879","DNAJB3",0,"Rejected"
"28880","LOC440356",0,"Rejected"
"28881","XLOC_005309",0,"Rejected"
"28882","XLOC_004752",0,"Rejected"
"28883","APOL5",0,"Rejected"
"28884","XLOC_000116",0,"Rejected"
"28885","RCVRN.2",0,"Rejected"
"28886","LOC100287225.1",0,"Rejected"
"28887","OR4D10",0,"Rejected"
"28888","OLFML2A",0,"Rejected"
"28889","QSOX2",0,"Rejected"
"28890","C8orf68.1",0,"Rejected"
"28891","GHRHR",0,"Rejected"
"28892","XLOC_013582",0,"Rejected"
"28893","X28893",0,"Rejected"
"28894","XLOC_003658",0,"Rejected"
"28895","TAB2.1",0,"Rejected"
"28896","EDNRA.1",0,"Rejected"
"28897","X28897",0,"Rejected"
"28898","PPBP.5",0,"Rejected"
"28899","X28899",0,"Rejected"
"28900","MTCH1.1",0,"Rejected"
"28901","TOB1",0,"Rejected"
"28902","XLOC_l2_003903.1",0,"Rejected"
"28903","TFRC.5",0,"Rejected"
"28904","XLOC_l2_013577",0,"Rejected"
"28905","XLOC_l2_015418",0,"Rejected"
"28906","XLOC_002432",0,"Rejected"
"28907","ERMP1",0,"Rejected"
"28908","COPG",0,"Rejected"
"28909","XLOC_001228.1",0,"Rejected"
"28910","OCR1",0,"Rejected"
"28911","GLIS3",0,"Rejected"
"28912","PSMC2",0,"Rejected"
"28913","COMMD1",0,"Rejected"
"28914","X28914",0,"Rejected"
"28915","UBE2D1",0,"Rejected"
"28916","XLOC_005566.1",0,"Rejected"
"28917","PCNXL2",0,"Rejected"
"28918","AARSD1.5",0,"Rejected"
"28919","ATG4D.4",0,"Rejected"
"28920","CNGA1",0,"Rejected"
"28921","X28921",0,"Rejected"
"28922","LOC440131.2",0,"Rejected"
"28923","LOC441268",0,"Rejected"
"28924","LOC541471.2",0,"Rejected"
"28925","XLOC_l2_007135",0,"Rejected"
"28926","XLOC_014288.2",0,"Rejected"
"28927","XLOC_000036.1",0,"Rejected"
"28928","C2orf65.1",0,"Rejected"
"28929","OVGP1",0,"Rejected"
"28930","EFCAB1.1",0,"Rejected"
"28931","MARS2.6",0,"Rejected"
"28932","KLHL29",0,"Rejected"
"28933","LOC388630.4",0,"Rejected"
"28934","LOC100190940.1",0,"Rejected"
"28935","X28935",0,"Rejected"
"28936","XLOC_012881",0,"Rejected"
"28937","SELK",0,"Rejected"
"28938","ELL2",0,"Rejected"
"28939","PIGC.2",0,"Rejected"
"28940","XLOC_006493",0,"Rejected"
"28941","FRG2B",0,"Rejected"
"28942","X28942",0,"Rejected"
"28943","FAM90A7",0,"Rejected"
"28944","ZBTB11.4",0,"Rejected"
"28945","LOC441666.1",0,"Rejected"
"28946","GNGT2",0,"Rejected"
"28947","ZSCAN2.1",0,"Rejected"
"28948","CYP2J2.4",0,"Rejected"
"28949","MARCH7.4",0,"Rejected"
"28950","X28950",0,"Rejected"
"28951","DNAJC27.AS1.2",0,"Rejected"
"28952","TSIX.7",0,"Rejected"
"28953","LOC100507127",0,"Rejected"
"28954","ZNF45.1",0,"Rejected"
"28955","XLOC_l2_010687.1",0,"Rejected"
"28956","OR5C1",0,"Rejected"
"28957","XLOC_000052",0,"Rejected"
"28958","X28958",0,"Rejected"
"28959","NAALADL2.4",0,"Rejected"
"28960","X28960",0,"Rejected"
"28961","X28961",0,"Rejected"
"28962","X28962",0,"Rejected"
"28963","XLOC_013471",0,"Rejected"
"28964","KIAA0196.5",0,"Rejected"
"28965","C1orf150",0,"Rejected"
"28966","X28966",0,"Rejected"
"28967","ZNF180",0,"Rejected"
"28968","XLOC_010027",0,"Rejected"
"28969","X28969",0.00300150075037519,"Rejected"
"28970","ZNF155",0,"Rejected"
"28971","X28971",0,"Rejected"
"28972","TMEM27",0,"Rejected"
"28973","MMP9.2",0,"Rejected"
"28974","FOXL2.3",0,"Rejected"
"28975","XLOC_l2_013064",0,"Rejected"
"28976","XLOC_011198",0,"Rejected"
"28977","XLOC_004765.1",0,"Rejected"
"28978","LOC100508939",0,"Rejected"
"28979","C5orf41.1",0,"Rejected"
"28980","X28980",0,"Rejected"
"28981","ZNF587.5",0,"Rejected"
"28982","LOC100131878",0,"Rejected"
"28983","FCRL5.2",0,"Rejected"
"28984","GPRC5D.5",0,"Rejected"
"28985","X28985",0,"Rejected"
"28986","DOCK5",0,"Rejected"
"28987","XLOC_011181.2",0,"Rejected"
"28988","MORC3",0,"Rejected"
"28989","X28989",0,"Rejected"
"28990","MAPK11.1",0,"Rejected"
"28991","TMEM14C.3",0,"Rejected"
"28992","ACVR2A",0,"Rejected"
"28993","PPP2R5B",0,"Rejected"
"28994","LOC100506748",0,"Rejected"
"28995","GPR155.1",0,"Rejected"
"28996","UBQLN3",0,"Rejected"
"28997","ATP11B",0,"Rejected"
"28998","OR7G3",0,"Rejected"
"28999","NAIP.3",0,"Rejected"
"29000","SNORD73A",0,"Rejected"
"29001","X29001",0,"Rejected"
"29002","KLHL14.1",0,"Rejected"
"29003","TSEN15.6",0,"Rejected"
"29004","CDH10",0,"Rejected"
"29005","XLOC_l2_008427",0,"Rejected"
"29006","PLXNB2.1",0,"Rejected"
"29007","RASA1",0,"Rejected"
"29008","GPM6B.1",0,"Rejected"
"29009","SYS1.1",0,"Rejected"
"29010","X29010",0,"Rejected"
"29011","XLOC_005854.1",0,"Rejected"
"29012","PDE6D.4",0,"Rejected"
"29013","SGTB",0,"Rejected"
"29014","X29014",0,"Rejected"
"29015","STX1A.1",0,"Rejected"
"29016","C6orf204.1",0,"Rejected"
"29017","CXorf23",0,"Rejected"
"29018","XLOC_l2_003414.2",0,"Rejected"
"29019","XLOC_004844",0,"Rejected"
"29020","XLOC_008993",0,"Rejected"
"29021","GP5",0,"Rejected"
"29022","XLOC_005304",0,"Rejected"
"29023","XLOC_001317.1",0,"Rejected"
"29024","PLEKHG4B.1",0,"Rejected"
"29025","SPATA22.6",0,"Rejected"
"29026","COL23A1",0,"Rejected"
"29027","RBM7",0,"Rejected"
"29028","ORAI3.3",0,"Rejected"
"29029","PURG.4",0,"Rejected"
"29030","SLC25A6",0,"Rejected"
"29031","X29031",0,"Rejected"
"29032","X29032",0,"Rejected"
"29033","XLOC_005185",0,"Rejected"
"29034","XLOC_005067",0,"Rejected"
"29035","DEAF1.1",0,"Rejected"
"29036","P39188.5",0,"Rejected"
"29037","XLOC_010355",0,"Rejected"
"29038","ARPC2.5",0,"Rejected"
"29039","RIC8B.1",0,"Rejected"
"29040","PKMYT1",0,"Rejected"
"29041","XLOC_009868.1",0,"Rejected"
"29042","NELL2.3",0,"Rejected"
"29043","ANAPC16",0,"Rejected"
"29044","TMEM214",0,"Rejected"
"29045","RALGAPA1",0,"Rejected"
"29046","X29046",0,"Rejected"
"29047","PIGS.1",0,"Rejected"
"29048","CPNE9",0,"Rejected"
"29049","XLOC_001910.2",0,"Rejected"
"29050","X29050",0,"Rejected"
"29051","POLR1E.1",0,"Rejected"
"29052","TSPAN14.2",0,"Rejected"
"29053","ATP2C1",0,"Rejected"
"29054","XLOC_l2_000080.1",0,"Rejected"
"29055","C5orf28.3",0,"Rejected"
"29056","XLOC_l2_011911",0,"Rejected"
"29057","SEC13",0,"Rejected"
"29058","B3GALT2",0,"Rejected"
"29059","RECQL",0,"Rejected"
"29060","XLOC_004182.1",0,"Rejected"
"29061","XLOC_005647",0,"Rejected"
"29062","MED14",0,"Rejected"
"29063","AIG1.3",0,"Rejected"
"29064","PSG3",0,"Rejected"
"29065","EDC4",0,"Rejected"
"29066","UPF3B",0,"Rejected"
"29067","TP53TG1",0,"Rejected"
"29068","ROCK2.1",0,"Rejected"
"29069","OR51S1",0,"Rejected"
"29070","X29070",0,"Rejected"
"29071","BMS1.1",0,"Rejected"
"29072","X29072",0,"Rejected"
"29073","XLOC_011753",0,"Rejected"
"29074","XLOC_010574",0,"Rejected"
"29075","BMPR1A.2",0,"Rejected"
"29076","CCDC80.1",0,"Rejected"
"29077","GAPDH.5",0,"Rejected"
"29078","XLOC_008883",0,"Rejected"
"29079","MTUS2",0,"Rejected"
"29080","CBWD5.1",0,"Rejected"
"29081","COL27A1.1",0,"Rejected"
"29082","HERC4",0,"Rejected"
"29083","LOC100506865",0,"Rejected"
"29084","PWP1",0,"Rejected"
"29085","SHISA5.1",0,"Rejected"
"29086","LOC283403",0,"Rejected"
"29087","FBRSL1.1",0,"Rejected"
"29088","XLOC_012981.1",0,"Rejected"
"29089","IL37",0,"Rejected"
"29090","IQCG",0,"Rejected"
"29091","GRIP1.6",0,"Rejected"
"29092","XLOC_012048",0,"Rejected"
"29093","X29093",0,"Rejected"
"29094","CCDC54.4",0,"Rejected"
"29095","XLOC_003650.1",0,"Rejected"
"29096","X29096",0,"Rejected"
"29097","XLOC_003926",0,"Rejected"
"29098","CCT7.4",0,"Rejected"
"29099","XLOC_l2_004306",0,"Rejected"
"29100","JDP2.4",0,"Rejected"
"29101","LOC100506930.5",0,"Rejected"
"29102","GATA1",0,"Rejected"
"29103","VSTM2A.3",0,"Rejected"
"29104","XLOC_007967",0,"Rejected"
"29105","XLOC_l2_007986.2",0,"Rejected"
"29106","X29106",0,"Rejected"
"29107","C1orf106.3",0,"Rejected"
"29108","XLOC_001619",0,"Rejected"
"29109","NCDN",0,"Rejected"
"29110","RABL2A.2",0,"Rejected"
"29111","IRGM.1",0,"Rejected"
"29112","RIMKLB",0,"Rejected"
"29113","XLOC_012572.2",0,"Rejected"
"29114","X29114",0,"Rejected"
"29115","MOB1A.3",0,"Rejected"
"29116","HRASLS2.3",0,"Rejected"
"29117","LMO7.1",0,"Rejected"
"29118","XLOC_014275",0,"Rejected"
"29119","NOLC1",0,"Rejected"
"29120","PHKG2",0,"Rejected"
"29121","XLOC_010173",0,"Rejected"
"29122","RNASE4",0,"Rejected"
"29123","ALOX5.7",0,"Rejected"
"29124","XLOC_006638",0,"Rejected"
"29125","X29125",0,"Rejected"
"29126","LOC100507563",0,"Rejected"
"29127","HMGN2.1",0,"Rejected"
"29128","LOC100506543",0,"Rejected"
"29129","RAD51C",0,"Rejected"
"29130","LOC100507530",0,"Rejected"
"29131","GRIPAP1",0,"Rejected"
"29132","C12orf33.1",0,"Rejected"
"29133","XLOC_011866",0,"Rejected"
"29134","ACAP1",0,"Rejected"
"29135","XLOC_009197",0,"Rejected"
"29136","MRPL53",0,"Rejected"
"29137","X29137",0,"Rejected"
"29138","XLOC_l2_012678.1",0,"Rejected"
"29139","TSNAX",0,"Rejected"
"29140","X29140",0,"Rejected"
"29141","SNORD114.14",0,"Rejected"
"29142","EHF",0,"Rejected"
"29143","XLOC_004267",0,"Rejected"
"29144","TP53.7",0,"Rejected"
"29145","XLOC_004577.1",0,"Rejected"
"29146","FERMT3",0,"Rejected"
"29147","ASF1A",0,"Rejected"
"29148","LOC100507525",0,"Rejected"
"29149","X29149",0,"Rejected"
"29150","MIA2.5",0,"Rejected"
"29151","XLOC_006092",0,"Rejected"
"29152","PAX3",0,"Rejected"
"29153","XLOC_008089",0,"Rejected"
"29154","LOC100505659",0,"Rejected"
"29155","FAM126B.1",0,"Rejected"
"29156","LTV1.4",0,"Rejected"
"29157","ATXN2L.1",0,"Rejected"
"29158","X29158",0,"Rejected"
"29159","COX3",0,"Rejected"
"29160","NAIP.4",0,"Rejected"
"29161","CCDC57.1",0,"Rejected"
"29162","BSND",0,"Rejected"
"29163","X29163",0,"Rejected"
"29164","C17orf62.3",0,"Rejected"
"29165","X29165",0,"Rejected"
"29166","XLOC_002377",0,"Rejected"
"29167","XLOC_006163",0,"Rejected"
"29168","FLJ41941",0,"Rejected"
"29169","ESPN.3",0,"Rejected"
"29170","HBB.3",0,"Rejected"
"29171","XLOC_009261",0,"Rejected"
"29172","X29172",0,"Rejected"
"29173","LOC100128320",0,"Rejected"
"29174","X29174",0,"Rejected"
"29175","RBPMS",0,"Rejected"
"29176","DONSON",0,"Rejected"
"29177","X29177",0,"Rejected"
"29178","XLOC_009969",0,"Rejected"
"29179","XLOC_003555",0,"Rejected"
"29180","XLOC_010500",0,"Rejected"
"29181","ZCCHC14.5",0,"Rejected"
"29182","CRISPLD2.4",0,"Rejected"
"29183","PSMC2.1",0,"Rejected"
"29184","C20orf134",0,"Rejected"
"29185","TTTY17A",0,"Rejected"
"29186","X29186",0,"Rejected"
"29187","ANKRD24",0,"Rejected"
"29188","XLOC_007506.1",0,"Rejected"
"29189","LOC390705",0,"Rejected"
"29190","X29190",0,"Rejected"
"29191","TACO1",0,"Rejected"
"29192","X29192",0,"Rejected"
"29193","ALS2CR11",0,"Rejected"
"29194","XLOC_013921",0,"Rejected"
"29195","X29195",0,"Rejected"
"29196","ISY1",0,"Rejected"
"29197","X29197",0,"Rejected"
"29198","X29198",0,"Rejected"
"29199","LOC100128675.1",0,"Rejected"
"29200","OTUD4",0,"Rejected"
"29201","XLOC_007110",0,"Rejected"
"29202","GARNL3.1",0,"Rejected"
"29203","X29203",0,"Rejected"
"29204","ODF3",0,"Rejected"
"29205","XLOC_008357",0,"Rejected"
"29206","X29206",0,"Rejected"
"29207","CNIH",0,"Rejected"
"29208","XLOC_006237.1",0,"Rejected"
"29209","X29209",0,"Rejected"
"29210","TRPA1.1",0,"Rejected"
"29211","COQ5.2",0,"Rejected"
"29212","UTP11L.3",0,"Rejected"
"29213","CLEC9A",0,"Rejected"
"29214","XLOC_008695.2",0,"Rejected"
"29215","XLOC_011387",0,"Rejected"
"29216","MFAP3L",0,"Rejected"
"29217","CCDC88B",0,"Rejected"
"29218","X29218",0,"Rejected"
"29219","NAGK",0,"Rejected"
"29220","XLOC_005943",0,"Rejected"
"29221","EIF2C2.3",0,"Rejected"
"29222","C2orf61",0,"Rejected"
"29223","KRTAP12.4",0,"Rejected"
"29224","TOMM34",0,"Rejected"
"29225","TAGAP.1",0,"Rejected"
"29226","ANKRD9",0,"Rejected"
"29227","LOC729177.4",0,"Rejected"
"29228","LOC647589",0,"Rejected"
"29229","XLOC_004490",0,"Rejected"
"29230","LNX1",0,"Rejected"
"29231","X29231",0,"Rejected"
"29232","OR11H4",0,"Rejected"
"29233","X29233",0,"Rejected"
"29234","XLOC_003465",0,"Rejected"
"29235","XLOC_010462",0,"Rejected"
"29236","X29236",0,"Rejected"
"29237","KPNA7",0,"Rejected"
"29238","X29238",0,"Rejected"
"29239","C6orf48.5",0,"Rejected"
"29240","LOC100129110",0,"Rejected"
"29241","KRT31",0,"Rejected"
"29242","KIAA0196.6",0,"Rejected"
"29243","XLOC_l2_010225",0,"Rejected"
"29244","X29244",0,"Rejected"
"29245","KIAA0753",0,"Rejected"
"29246","OFD1",0,"Rejected"
"29247","X29247",0,"Rejected"
"29248","TASP1.4",0,"Rejected"
"29249","PPIAL4A",0,"Rejected"
"29250","ACAT1.1",0,"Rejected"
"29251","ZNF552",0,"Rejected"
"29252","YWHAE",0,"Rejected"
"29253","X29253",0,"Rejected"
"29254","FAM111B",0,"Rejected"
"29255","RAC1.4",0,"Rejected"
"29256","XLOC_004282",0,"Rejected"
"29257","LOC100507760",0,"Rejected"
"29258","XLOC_011750",0,"Rejected"
"29259","LOC100505475",0,"Rejected"
"29260","ZNF420.1",0,"Rejected"
"29261","FAHD1.5",0,"Rejected"
